Tanggal,Komoditas,Provinsi,Harga
19/05/2022,Beras Premium,Nusa Tenggara Barat,10600.0
19/05/2022,Beras Premium,Sulawesi Selatan,10895.0
19/05/2022,Beras Premium,Bengkulu,11475.0
19/05/2022,Beras Premium,D.I Yogyakarta,11200.0
19/05/2022,Beras Premium,Gorontalo,11250.0
19/05/2022,Beras Premium,Banten,11286.0
19/05/2022,Beras Premium,Sulawesi Barat,11333.0
19/05/2022,Beras Premium,Aceh,11762.0
19/05/2022,Beras Premium,Jawa Tengah,11384.0
19/05/2022,Beras Premium,Jawa Timur,11395.0
19/05/2022,Beras Premium,Lampung,11400.0
19/05/2022,Beras Premium,Bali,11407.0
19/05/2022,Beras Premium,Sumatera Selatan,11469.0
19/05/2022,Beras Premium,Jambi,11909.0
19/05/2022,Beras Premium,Jawa Barat,11559.0
19/05/2022,Beras Premium,Sulawesi Tenggara,11575.0
19/05/2022,Beras Premium,Sulawesi Utara,11762.0
19/05/2022,Beras Premium,Nusa Tenggara Timur,12350.0
19/05/2022,Beras Premium,Sulawesi Tengah,11950.0
19/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
19/05/2022,Beras Premium,Sumatera Utara,12474.0
19/05/2022,Beras Premium,DKI Jakarta,12333.0
19/05/2022,Beras Premium,Kalimantan Timur,13440.0
19/05/2022,Beras Premium,Sumatera Barat,13472.0
19/05/2022,Beras Premium,Maluku Utara,13900.0
19/05/2022,Beras Premium,Kalimantan Barat,13986.0
19/05/2022,Beras Premium,Kalimantan Utara,14050.0
19/05/2022,Beras Premium,Maluku,14582.0
19/05/2022,Beras Premium,Kepulauan Riau,14357.0
19/05/2022,Beras Premium,Riau,14685.0
19/05/2022,Beras Premium,Papua Barat,15206.0
19/05/2022,Beras Premium,Papua,15217.0
19/05/2022,Beras Premium,Kalimantan Tengah,14893.0
19/05/2022,Beras Premium,Kalimantan Selatan,14960.0
19/05/2022,Beras Premium,Papua Tengah,
19/05/2022,Beras Premium,Papua Barat Daya,
19/05/2022,Beras Premium,Papua Selatan,
19/05/2022,Beras Premium,Papua Pegunungan,
20/05/2022,Beras Premium,Nusa Tenggara Barat,10556.0
20/05/2022,Beras Premium,Sulawesi Selatan,10873.0
20/05/2022,Beras Premium,Bengkulu,11475.0
20/05/2022,Beras Premium,D.I Yogyakarta,11200.0
20/05/2022,Beras Premium,Banten,11225.0
20/05/2022,Beras Premium,Gorontalo,11258.0
20/05/2022,Beras Premium,Lampung,11308.0
20/05/2022,Beras Premium,Sulawesi Barat,11333.0
20/05/2022,Beras Premium,Bali,11407.0
20/05/2022,Beras Premium,Jawa Timur,11414.0
20/05/2022,Beras Premium,Aceh,11811.0
20/05/2022,Beras Premium,Jawa Tengah,11431.0
20/05/2022,Beras Premium,Sumatera Selatan,11441.0
20/05/2022,Beras Premium,Jambi,11909.0
20/05/2022,Beras Premium,Jawa Barat,11561.0
20/05/2022,Beras Premium,Sulawesi Tenggara,11573.0
20/05/2022,Beras Premium,Sulawesi Utara,11754.0
20/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
20/05/2022,Beras Premium,Nusa Tenggara Timur,12376.0
20/05/2022,Beras Premium,Sulawesi Tengah,12036.0
20/05/2022,Beras Premium,Sumatera Utara,12471.0
20/05/2022,Beras Premium,DKI Jakarta,12333.0
20/05/2022,Beras Premium,Sumatera Barat,13332.0
20/05/2022,Beras Premium,Kalimantan Timur,13422.0
20/05/2022,Beras Premium,Maluku Utara,13889.0
20/05/2022,Beras Premium,Kalimantan Barat,13950.0
20/05/2022,Beras Premium,Kalimantan Utara,14050.0
20/05/2022,Beras Premium,Maluku,14582.0
20/05/2022,Beras Premium,Kepulauan Riau,14357.0
20/05/2022,Beras Premium,Riau,14537.0
20/05/2022,Beras Premium,Papua Barat,15206.0
20/05/2022,Beras Premium,Papua,15217.0
20/05/2022,Beras Premium,Kalimantan Tengah,14893.0
20/05/2022,Beras Premium,Kalimantan Selatan,15040.0
20/05/2022,Beras Premium,Papua Tengah,
20/05/2022,Beras Premium,Papua Barat Daya,
20/05/2022,Beras Premium,Papua Selatan,
20/05/2022,Beras Premium,Papua Pegunungan,
21/05/2022,Beras Premium,Nusa Tenggara Barat,10500.0
21/05/2022,Beras Premium,Sulawesi Selatan,10873.0
21/05/2022,Beras Premium,Bengkulu,11475.0
21/05/2022,Beras Premium,D.I Yogyakarta,11200.0
21/05/2022,Beras Premium,Banten,11225.0
21/05/2022,Beras Premium,Gorontalo,11275.0
21/05/2022,Beras Premium,Sulawesi Barat,11283.0
21/05/2022,Beras Premium,Jawa Timur,11344.0
21/05/2022,Beras Premium,Jawa Tengah,11368.0
21/05/2022,Beras Premium,Aceh,11752.0
21/05/2022,Beras Premium,Sumatera Selatan,11406.0
21/05/2022,Beras Premium,Bali,11407.0
21/05/2022,Beras Premium,Lampung,11413.0
21/05/2022,Beras Premium,Jambi,11909.0
21/05/2022,Beras Premium,Sulawesi Tenggara,11544.0
21/05/2022,Beras Premium,Jawa Barat,11580.0
21/05/2022,Beras Premium,Sulawesi Utara,11792.0
21/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
21/05/2022,Beras Premium,Nusa Tenggara Timur,12400.0
21/05/2022,Beras Premium,Sulawesi Tengah,12040.0
21/05/2022,Beras Premium,Sumatera Utara,12447.0
21/05/2022,Beras Premium,DKI Jakarta,12333.0
21/05/2022,Beras Premium,Sumatera Barat,13312.0
21/05/2022,Beras Premium,Kalimantan Timur,13361.0
21/05/2022,Beras Premium,Maluku Utara,13875.0
21/05/2022,Beras Premium,Kalimantan Barat,13950.0
21/05/2022,Beras Premium,Kalimantan Utara,14050.0
21/05/2022,Beras Premium,Maluku,14582.0
21/05/2022,Beras Premium,Kepulauan Riau,14357.0
21/05/2022,Beras Premium,Papua Barat,14807.0
21/05/2022,Beras Premium,Riau,14667.0
21/05/2022,Beras Premium,Kalimantan Tengah,14893.0
21/05/2022,Beras Premium,Papua,15300.0
21/05/2022,Beras Premium,Kalimantan Selatan,14957.0
21/05/2022,Beras Premium,Papua Tengah,
21/05/2022,Beras Premium,Papua Barat Daya,
21/05/2022,Beras Premium,Papua Selatan,
21/05/2022,Beras Premium,Papua Pegunungan,
22/05/2022,Beras Premium,Nusa Tenggara Barat,10600.0
22/05/2022,Beras Premium,Sulawesi Selatan,10864.0
22/05/2022,Beras Premium,Bengkulu,11475.0
22/05/2022,Beras Premium,D.I Yogyakarta,11125.0
22/05/2022,Beras Premium,Banten,11217.0
22/05/2022,Beras Premium,Gorontalo,11275.0
22/05/2022,Beras Premium,Sulawesi Barat,11283.0
22/05/2022,Beras Premium,Aceh,11722.0
22/05/2022,Beras Premium,Sumatera Selatan,11406.0
22/05/2022,Beras Premium,Bali,11407.0
22/05/2022,Beras Premium,Jawa Timur,11432.0
22/05/2022,Beras Premium,Lampung,11433.0
22/05/2022,Beras Premium,Jawa Tengah,11475.0
22/05/2022,Beras Premium,Jambi,11909.0
22/05/2022,Beras Premium,Sulawesi Tenggara,11544.0
22/05/2022,Beras Premium,Jawa Barat,11577.0
22/05/2022,Beras Premium,Sulawesi Utara,11762.0
22/05/2022,Beras Premium,Nusa Tenggara Timur,12333.0
22/05/2022,Beras Premium,Sulawesi Tengah,11950.0
22/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
22/05/2022,Beras Premium,Sumatera Utara,12450.0
22/05/2022,Beras Premium,DKI Jakarta,12333.0
22/05/2022,Beras Premium,Sumatera Barat,13305.0
22/05/2022,Beras Premium,Kalimantan Timur,13361.0
22/05/2022,Beras Premium,Maluku Utara,14000.0
22/05/2022,Beras Premium,Kalimantan Barat,13950.0
22/05/2022,Beras Premium,Kalimantan Utara,14050.0
22/05/2022,Beras Premium,Maluku,14489.0
22/05/2022,Beras Premium,Kepulauan Riau,14357.0
22/05/2022,Beras Premium,Riau,14531.0
22/05/2022,Beras Premium,Kalimantan Tengah,14893.0
22/05/2022,Beras Premium,Papua,15300.0
22/05/2022,Beras Premium,Kalimantan Selatan,14944.0
22/05/2022,Beras Premium,Papua Barat,15379.0
22/05/2022,Beras Premium,Papua Tengah,
22/05/2022,Beras Premium,Papua Barat Daya,
22/05/2022,Beras Premium,Papua Selatan,
22/05/2022,Beras Premium,Papua Pegunungan,
23/05/2022,Beras Premium,Nusa Tenggara Barat,10667.0
23/05/2022,Beras Premium,Sulawesi Selatan,10864.0
23/05/2022,Beras Premium,Bengkulu,11475.0
23/05/2022,Beras Premium,D.I Yogyakarta,11200.0
23/05/2022,Beras Premium,Gorontalo,11275.0
23/05/2022,Beras Premium,Sulawesi Barat,11367.0
23/05/2022,Beras Premium,Aceh,11762.0
23/05/2022,Beras Premium,Banten,11400.0
23/05/2022,Beras Premium,Lampung,11400.0
23/05/2022,Beras Premium,Sumatera Selatan,11406.0
23/05/2022,Beras Premium,Bali,11407.0
23/05/2022,Beras Premium,Jawa Timur,11424.0
23/05/2022,Beras Premium,Jawa Tengah,11437.0
23/05/2022,Beras Premium,Sulawesi Tenggara,11507.0
23/05/2022,Beras Premium,Jambi,11909.0
23/05/2022,Beras Premium,Jawa Barat,11577.0
23/05/2022,Beras Premium,Sulawesi Utara,11762.0
23/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
23/05/2022,Beras Premium,Nusa Tenggara Timur,12421.0
23/05/2022,Beras Premium,Sulawesi Tengah,12036.0
23/05/2022,Beras Premium,Sumatera Utara,12458.0
23/05/2022,Beras Premium,DKI Jakarta,12333.0
23/05/2022,Beras Premium,Sumatera Barat,13300.0
23/05/2022,Beras Premium,Kalimantan Timur,13425.0
23/05/2022,Beras Premium,Maluku Utara,13889.0
23/05/2022,Beras Premium,Kalimantan Barat,13950.0
23/05/2022,Beras Premium,Kalimantan Utara,14050.0
23/05/2022,Beras Premium,Maluku,14582.0
23/05/2022,Beras Premium,Kepulauan Riau,14357.0
23/05/2022,Beras Premium,Riau,14531.0
23/05/2022,Beras Premium,Kalimantan Tengah,14808.0
23/05/2022,Beras Premium,Papua Barat,15206.0
23/05/2022,Beras Premium,Papua,15300.0
23/05/2022,Beras Premium,Kalimantan Selatan,15161.0
23/05/2022,Beras Premium,Papua Tengah,
23/05/2022,Beras Premium,Papua Barat Daya,
23/05/2022,Beras Premium,Papua Selatan,
23/05/2022,Beras Premium,Papua Pegunungan,
24/05/2022,Beras Premium,Nusa Tenggara Barat,10375.0
24/05/2022,Beras Premium,Sulawesi Selatan,10864.0
24/05/2022,Beras Premium,Bengkulu,11475.0
24/05/2022,Beras Premium,Banten,11225.0
24/05/2022,Beras Premium,Gorontalo,11275.0
24/05/2022,Beras Premium,Jawa Timur,11366.0
24/05/2022,Beras Premium,Sulawesi Barat,11367.0
24/05/2022,Beras Premium,Aceh,11762.0
24/05/2022,Beras Premium,Bali,11396.0
24/05/2022,Beras Premium,Lampung,11413.0
24/05/2022,Beras Premium,Sumatera Selatan,11441.0
24/05/2022,Beras Premium,Jawa Tengah,11482.0
24/05/2022,Beras Premium,D.I Yogyakarta,11500.0
24/05/2022,Beras Premium,Jambi,11909.0
24/05/2022,Beras Premium,Jawa Barat,11569.0
24/05/2022,Beras Premium,Sulawesi Tenggara,11631.0
24/05/2022,Beras Premium,Sulawesi Utara,11783.0
24/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
24/05/2022,Beras Premium,Sulawesi Tengah,12036.0
24/05/2022,Beras Premium,Sumatera Utara,12442.0
24/05/2022,Beras Premium,Nusa Tenggara Timur,12456.0
24/05/2022,Beras Premium,DKI Jakarta,12333.0
24/05/2022,Beras Premium,Kalimantan Timur,13361.0
24/05/2022,Beras Premium,Sumatera Barat,13444.0
24/05/2022,Beras Premium,Maluku Utara,13889.0
24/05/2022,Beras Premium,Kalimantan Utara,13813.0
24/05/2022,Beras Premium,Kalimantan Barat,13950.0
24/05/2022,Beras Premium,Maluku,14640.0
24/05/2022,Beras Premium,Kepulauan Riau,14357.0
24/05/2022,Beras Premium,Riau,14489.0
24/05/2022,Beras Premium,Papua Barat,15206.0
24/05/2022,Beras Premium,Kalimantan Tengah,14893.0
24/05/2022,Beras Premium,Papua,15300.0
24/05/2022,Beras Premium,Kalimantan Selatan,14944.0
24/05/2022,Beras Premium,Papua Tengah,
24/05/2022,Beras Premium,Papua Barat Daya,
24/05/2022,Beras Premium,Papua Selatan,
24/05/2022,Beras Premium,Papua Pegunungan,
25/05/2022,Beras Premium,Nusa Tenggara Barat,10556.0
25/05/2022,Beras Premium,Sulawesi Selatan,10864.0
25/05/2022,Beras Premium,Bengkulu,11475.0
25/05/2022,Beras Premium,Banten,11163.0
25/05/2022,Beras Premium,D.I Yogyakarta,11180.0
25/05/2022,Beras Premium,Gorontalo,11275.0
25/05/2022,Beras Premium,Sulawesi Barat,11367.0
25/05/2022,Beras Premium,Jawa Timur,11381.0
25/05/2022,Beras Premium,Aceh,11764.0
25/05/2022,Beras Premium,Lampung,11413.0
25/05/2022,Beras Premium,Jawa Tengah,11426.0
25/05/2022,Beras Premium,Sumatera Selatan,11441.0
25/05/2022,Beras Premium,Bali,11519.0
25/05/2022,Beras Premium,Jambi,11909.0
25/05/2022,Beras Premium,Jawa Barat,11599.0
25/05/2022,Beras Premium,Sulawesi Tenggara,11647.0
25/05/2022,Beras Premium,Sulawesi Utara,11754.0
25/05/2022,Beras Premium,Nusa Tenggara Timur,12295.0
25/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
25/05/2022,Beras Premium,Sumatera Utara,12407.0
25/05/2022,Beras Premium,Sulawesi Tengah,12240.0
25/05/2022,Beras Premium,DKI Jakarta,12333.0
25/05/2022,Beras Premium,Sumatera Barat,13358.0
25/05/2022,Beras Premium,Kalimantan Timur,13425.0
25/05/2022,Beras Premium,Maluku Utara,13875.0
25/05/2022,Beras Premium,Kalimantan Barat,13950.0
25/05/2022,Beras Premium,Kalimantan Utara,14050.0
25/05/2022,Beras Premium,Maluku,14582.0
25/05/2022,Beras Premium,Riau,14387.0
25/05/2022,Beras Premium,Kepulauan Riau,14417.0
25/05/2022,Beras Premium,Papua Barat,15236.0
25/05/2022,Beras Premium,Kalimantan Tengah,14893.0
25/05/2022,Beras Premium,Papua,15308.0
25/05/2022,Beras Premium,Kalimantan Selatan,14944.0
25/05/2022,Beras Premium,Papua Tengah,
25/05/2022,Beras Premium,Papua Barat Daya,
25/05/2022,Beras Premium,Papua Selatan,
25/05/2022,Beras Premium,Papua Pegunungan,
26/05/2022,Beras Premium,Nusa Tenggara Barat,10556.0
26/05/2022,Beras Premium,Sulawesi Selatan,10864.0
26/05/2022,Beras Premium,Bengkulu,11475.0
26/05/2022,Beras Premium,D.I Yogyakarta,11180.0
26/05/2022,Beras Premium,Banten,11225.0
26/05/2022,Beras Premium,Gorontalo,11275.0
26/05/2022,Beras Premium,Sulawesi Barat,11283.0
26/05/2022,Beras Premium,Jawa Timur,11374.0
26/05/2022,Beras Premium,Aceh,11762.0
26/05/2022,Beras Premium,Lampung,11429.0
26/05/2022,Beras Premium,Sumatera Selatan,11433.0
26/05/2022,Beras Premium,Jawa Tengah,11494.0
26/05/2022,Beras Premium,Bali,11521.0
26/05/2022,Beras Premium,Jambi,11909.0
26/05/2022,Beras Premium,Sulawesi Tenggara,11538.0
26/05/2022,Beras Premium,Jawa Barat,11580.0
26/05/2022,Beras Premium,Sulawesi Utara,11746.0
26/05/2022,Beras Premium,Nusa Tenggara Timur,12311.0
26/05/2022,Beras Premium,Sulawesi Tengah,11950.0
26/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
26/05/2022,Beras Premium,Sumatera Utara,12415.0
26/05/2022,Beras Premium,DKI Jakarta,12333.0
26/05/2022,Beras Premium,Sumatera Barat,13294.0
26/05/2022,Beras Premium,Kalimantan Timur,13406.0
26/05/2022,Beras Premium,Maluku Utara,13889.0
26/05/2022,Beras Premium,Kalimantan Barat,13950.0
26/05/2022,Beras Premium,Kalimantan Utara,14050.0
26/05/2022,Beras Premium,Maluku,14570.0
26/05/2022,Beras Premium,Kepulauan Riau,14417.0
26/05/2022,Beras Premium,Riau,14485.0
26/05/2022,Beras Premium,Papua Barat,15206.0
26/05/2022,Beras Premium,Kalimantan Tengah,14893.0
26/05/2022,Beras Premium,Papua,15300.0
26/05/2022,Beras Premium,Kalimantan Selatan,14983.0
26/05/2022,Beras Premium,Papua Tengah,
26/05/2022,Beras Premium,Papua Barat Daya,
26/05/2022,Beras Premium,Papua Selatan,
26/05/2022,Beras Premium,Papua Pegunungan,
27/05/2022,Beras Premium,Nusa Tenggara Barat,10556.0
27/05/2022,Beras Premium,Sulawesi Selatan,10814.0
27/05/2022,Beras Premium,Bengkulu,11475.0
27/05/2022,Beras Premium,D.I Yogyakarta,11180.0
27/05/2022,Beras Premium,Banten,11225.0
27/05/2022,Beras Premium,Gorontalo,11275.0
27/05/2022,Beras Premium,Jawa Timur,11338.0
27/05/2022,Beras Premium,Aceh,11752.0
27/05/2022,Beras Premium,Sumatera Selatan,11406.0
27/05/2022,Beras Premium,Lampung,11413.0
27/05/2022,Beras Premium,Jambi,11818.0
27/05/2022,Beras Premium,Jawa Tengah,11459.0
27/05/2022,Beras Premium,Bali,11519.0
27/05/2022,Beras Premium,Sulawesi Tenggara,11629.0
27/05/2022,Beras Premium,Jawa Barat,11678.0
27/05/2022,Beras Premium,Sulawesi Utara,11746.0
27/05/2022,Beras Premium,Sulawesi Barat,11867.0
27/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
27/05/2022,Beras Premium,Sulawesi Tengah,12000.0
27/05/2022,Beras Premium,Sumatera Utara,12439.0
27/05/2022,Beras Premium,Nusa Tenggara Timur,12445.0
27/05/2022,Beras Premium,DKI Jakarta,12333.0
27/05/2022,Beras Premium,Kalimantan Timur,13125.0
27/05/2022,Beras Premium,Sumatera Barat,13206.0
27/05/2022,Beras Premium,Maluku Utara,13900.0
27/05/2022,Beras Premium,Kalimantan Barat,13950.0
27/05/2022,Beras Premium,Kalimantan Utara,14050.0
27/05/2022,Beras Premium,Maluku,14582.0
27/05/2022,Beras Premium,Kepulauan Riau,14357.0
27/05/2022,Beras Premium,Riau,14485.0
27/05/2022,Beras Premium,Papua Barat,15206.0
27/05/2022,Beras Premium,Papua,15217.0
27/05/2022,Beras Premium,Kalimantan Tengah,14893.0
27/05/2022,Beras Premium,Kalimantan Selatan,14898.0
27/05/2022,Beras Premium,Papua Tengah,
27/05/2022,Beras Premium,Papua Barat Daya,
27/05/2022,Beras Premium,Papua Selatan,
27/05/2022,Beras Premium,Papua Pegunungan,
28/05/2022,Beras Premium,Nusa Tenggara Barat,10556.0
28/05/2022,Beras Premium,Sulawesi Selatan,10882.0
28/05/2022,Beras Premium,Bengkulu,11475.0
28/05/2022,Beras Premium,D.I Yogyakarta,11180.0
28/05/2022,Beras Premium,Sulawesi Barat,11242.0
28/05/2022,Beras Premium,Gorontalo,11290.0
28/05/2022,Beras Premium,Lampung,11357.0
28/05/2022,Beras Premium,Jawa Timur,11373.0
28/05/2022,Beras Premium,Banten,11383.0
28/05/2022,Beras Premium,Sumatera Selatan,11406.0
28/05/2022,Beras Premium,Aceh,11797.0
28/05/2022,Beras Premium,Jawa Tengah,11426.0
28/05/2022,Beras Premium,Bali,11521.0
28/05/2022,Beras Premium,Jambi,11909.0
28/05/2022,Beras Premium,Sulawesi Tenggara,11538.0
28/05/2022,Beras Premium,Jawa Barat,11577.0
28/05/2022,Beras Premium,Sulawesi Utara,11725.0
28/05/2022,Beras Premium,Sumatera Utara,12336.0
28/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
28/05/2022,Beras Premium,Nusa Tenggara Timur,12425.0
28/05/2022,Beras Premium,Sulawesi Tengah,12036.0
28/05/2022,Beras Premium,DKI Jakarta,12400.0
28/05/2022,Beras Premium,Sumatera Barat,13289.0
28/05/2022,Beras Premium,Kalimantan Timur,13361.0
28/05/2022,Beras Premium,Maluku Utara,13889.0
28/05/2022,Beras Premium,Kalimantan Barat,13986.0
28/05/2022,Beras Premium,Kalimantan Utara,14050.0
28/05/2022,Beras Premium,Maluku,14590.0
28/05/2022,Beras Premium,Kepulauan Riau,14417.0
28/05/2022,Beras Premium,Riau,14483.0
28/05/2022,Beras Premium,Papua,15217.0
28/05/2022,Beras Premium,Kalimantan Tengah,14893.0
28/05/2022,Beras Premium,Papua Barat,15286.0
28/05/2022,Beras Premium,Kalimantan Selatan,14983.0
28/05/2022,Beras Premium,Papua Tengah,
28/05/2022,Beras Premium,Papua Barat Daya,
28/05/2022,Beras Premium,Papua Selatan,
28/05/2022,Beras Premium,Papua Pegunungan,
29/05/2022,Beras Premium,Nusa Tenggara Barat,10600.0
29/05/2022,Beras Premium,Sulawesi Selatan,10882.0
29/05/2022,Beras Premium,Bengkulu,11475.0
29/05/2022,Beras Premium,D.I Yogyakarta,11180.0
29/05/2022,Beras Premium,Banten,11186.0
29/05/2022,Beras Premium,Gorontalo,11267.0
29/05/2022,Beras Premium,Sulawesi Barat,11283.0
29/05/2022,Beras Premium,Aceh,11752.0
29/05/2022,Beras Premium,Lampung,11393.0
29/05/2022,Beras Premium,Bali,11407.0
29/05/2022,Beras Premium,Jawa Timur,11431.0
29/05/2022,Beras Premium,Sumatera Selatan,11441.0
29/05/2022,Beras Premium,Jawa Tengah,11455.0
29/05/2022,Beras Premium,Jambi,11909.0
29/05/2022,Beras Premium,Jawa Barat,11561.0
29/05/2022,Beras Premium,Sulawesi Tenggara,11725.0
29/05/2022,Beras Premium,Sulawesi Utara,11746.0
29/05/2022,Beras Premium,Sulawesi Tengah,11750.0
29/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
29/05/2022,Beras Premium,Sumatera Utara,12434.0
29/05/2022,Beras Premium,Nusa Tenggara Timur,12528.0
29/05/2022,Beras Premium,DKI Jakarta,12333.0
29/05/2022,Beras Premium,Kalimantan Timur,13214.0
29/05/2022,Beras Premium,Sumatera Barat,13406.0
29/05/2022,Beras Premium,Maluku Utara,13889.0
29/05/2022,Beras Premium,Kalimantan Barat,13950.0
29/05/2022,Beras Premium,Kalimantan Utara,14050.0
29/05/2022,Beras Premium,Maluku,14600.0
29/05/2022,Beras Premium,Kepulauan Riau,14357.0
29/05/2022,Beras Premium,Riau,14374.0
29/05/2022,Beras Premium,Papua Barat,15200.0
29/05/2022,Beras Premium,Papua,15236.0
29/05/2022,Beras Premium,Kalimantan Tengah,14893.0
29/05/2022,Beras Premium,Kalimantan Selatan,14983.0
29/05/2022,Beras Premium,Papua Tengah,
29/05/2022,Beras Premium,Papua Barat Daya,
29/05/2022,Beras Premium,Papua Selatan,
29/05/2022,Beras Premium,Papua Pegunungan,
30/05/2022,Beras Premium,Nusa Tenggara Barat,10667.0
30/05/2022,Beras Premium,Sulawesi Selatan,10905.0
30/05/2022,Beras Premium,Bengkulu,11361.0
30/05/2022,Beras Premium,D.I Yogyakarta,11180.0
30/05/2022,Beras Premium,Gorontalo,11267.0
30/05/2022,Beras Premium,Sulawesi Barat,11283.0
30/05/2022,Beras Premium,Bali,11352.0
30/05/2022,Beras Premium,Jawa Timur,11361.0
30/05/2022,Beras Premium,Aceh,11771.0
30/05/2022,Beras Premium,Lampung,11413.0
30/05/2022,Beras Premium,Sumatera Selatan,11441.0
30/05/2022,Beras Premium,Banten,11471.0
30/05/2022,Beras Premium,Jawa Tengah,11479.0
30/05/2022,Beras Premium,Jambi,11909.0
30/05/2022,Beras Premium,Sulawesi Tenggara,11538.0
30/05/2022,Beras Premium,Jawa Barat,11580.0
30/05/2022,Beras Premium,Sulawesi Utara,11642.0
30/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
30/05/2022,Beras Premium,Nusa Tenggara Timur,12405.0
30/05/2022,Beras Premium,Sumatera Utara,12410.0
30/05/2022,Beras Premium,Sulawesi Tengah,12036.0
30/05/2022,Beras Premium,DKI Jakarta,12333.0
30/05/2022,Beras Premium,Sumatera Barat,13228.0
30/05/2022,Beras Premium,Kalimantan Timur,13410.0
30/05/2022,Beras Premium,Maluku Utara,13875.0
30/05/2022,Beras Premium,Kalimantan Barat,13950.0
30/05/2022,Beras Premium,Kalimantan Utara,14050.0
30/05/2022,Beras Premium,Maluku,14489.0
30/05/2022,Beras Premium,Kepulauan Riau,14357.0
30/05/2022,Beras Premium,Riau,14533.0
30/05/2022,Beras Premium,Papua Barat,15206.0
30/05/2022,Beras Premium,Papua,15217.0
30/05/2022,Beras Premium,Kalimantan Tengah,14893.0
30/05/2022,Beras Premium,Kalimantan Selatan,14980.0
30/05/2022,Beras Premium,Papua Tengah,
30/05/2022,Beras Premium,Papua Barat Daya,
30/05/2022,Beras Premium,Papua Selatan,
30/05/2022,Beras Premium,Papua Pegunungan,
31/05/2022,Beras Premium,Nusa Tenggara Barat,10500.0
31/05/2022,Beras Premium,Sulawesi Selatan,10923.0
31/05/2022,Beras Premium,Bengkulu,11475.0
31/05/2022,Beras Premium,D.I Yogyakarta,11180.0
31/05/2022,Beras Premium,Gorontalo,11267.0
31/05/2022,Beras Premium,Sulawesi Barat,11283.0
31/05/2022,Beras Premium,Aceh,11676.0
31/05/2022,Beras Premium,Banten,11313.0
31/05/2022,Beras Premium,Jawa Timur,11349.0
31/05/2022,Beras Premium,Lampung,11379.0
31/05/2022,Beras Premium,Bali,11396.0
31/05/2022,Beras Premium,Sumatera Selatan,11441.0
31/05/2022,Beras Premium,Jawa Tengah,11451.0
31/05/2022,Beras Premium,Jambi,11909.0
31/05/2022,Beras Premium,Sulawesi Tenggara,11538.0
31/05/2022,Beras Premium,Jawa Barat,11580.0
31/05/2022,Beras Premium,Sulawesi Utara,11746.0
31/05/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
31/05/2022,Beras Premium,Sulawesi Tengah,12036.0
31/05/2022,Beras Premium,Sumatera Utara,12445.0
31/05/2022,Beras Premium,Nusa Tenggara Timur,12472.0
31/05/2022,Beras Premium,DKI Jakarta,12333.0
31/05/2022,Beras Premium,Kalimantan Timur,13288.0
31/05/2022,Beras Premium,Sumatera Barat,13439.0
31/05/2022,Beras Premium,Maluku Utara,13889.0
31/05/2022,Beras Premium,Kalimantan Barat,13946.0
31/05/2022,Beras Premium,Kalimantan Utara,14050.0
31/05/2022,Beras Premium,Maluku,14582.0
31/05/2022,Beras Premium,Kepulauan Riau,14417.0
31/05/2022,Beras Premium,Riau,14667.0
31/05/2022,Beras Premium,Papua,15217.0
31/05/2022,Beras Premium,Kalimantan Tengah,14885.0
31/05/2022,Beras Premium,Papua Barat,15333.0
31/05/2022,Beras Premium,Kalimantan Selatan,14983.0
31/05/2022,Beras Premium,Papua Tengah,
31/05/2022,Beras Premium,Papua Barat Daya,
31/05/2022,Beras Premium,Papua Selatan,
31/05/2022,Beras Premium,Papua Pegunungan,
01/06/2022,Beras Premium,Nusa Tenggara Barat,10500.0
01/06/2022,Beras Premium,Sulawesi Selatan,10877.0
01/06/2022,Beras Premium,Bengkulu,11475.0
01/06/2022,Beras Premium,D.I Yogyakarta,11200.0
01/06/2022,Beras Premium,Banten,11225.0
01/06/2022,Beras Premium,Gorontalo,11267.0
01/06/2022,Beras Premium,Sulawesi Barat,11283.0
01/06/2022,Beras Premium,Bali,11352.0
01/06/2022,Beras Premium,Aceh,11773.0
01/06/2022,Beras Premium,Sumatera Selatan,11406.0
01/06/2022,Beras Premium,Jawa Timur,11411.0
01/06/2022,Beras Premium,Lampung,11442.0
01/06/2022,Beras Premium,Jawa Tengah,11494.0
01/06/2022,Beras Premium,Jambi,11909.0
01/06/2022,Beras Premium,Sulawesi Tenggara,11538.0
01/06/2022,Beras Premium,Jawa Barat,11603.0
01/06/2022,Beras Premium,Sulawesi Utara,11669.0
01/06/2022,Beras Premium,Kepulauan Bangka Belitung,12357.0
